SG_UF_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA;TAXA_PART_CAT
RJ;33034303;COL COMERCIAL CANDIDO MENDES;Privada;Urbana;37;0;35;94,59;554,18;628,73;578,03;548,96;704,57;Grupo 4;65,6000000000000;71,43;6,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33034311;CE BARAO DO RIO BONITO;Estadual;Urbana;197;2;120;60,91;471,09;555,89;504,61;443,93;539,17;Grupo 3;61,1000000000000;70,00;7,20000000000000;3,30000000000000;Maior que 90 alunos;baixa
RJ;33034320;CE NILO PECANHA;Estadual;Urbana;116;1;82;70,69;478,30;571,51;518,97;472,61;549,51;Grupo 3;61,8000000000000;79,27;15,40000000000000;0,20000000000000;Maior que 90 alunos;media
RJ;33034540;CE PROFESSOR JOSE ANTONIO MAIA VINAGRE;Estadual;Urbana;47;0;32;68,09;483,76;562,34;506,64;467,21;540,63;Grupo 3;65,8000000000000;75,00;15,80000000000000;0,60000000000000;De 31 a 60 alunos;media
RJ;33034729;INST DE ED NS MEDIANEIRA;Privada;Urbana;21;0;20;95,24;576,21;632,98;576,46;614,52;704,00;Grupo 5;70,5000000000000;95,00;3,10000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33034869;CE PROFESSOR ADELINO TERRA;Estadual;Urbana;29;0;15;51,72;476,71;560,61;499,04;493,53;558,67;Grupo 3;62,0000000000000;86,67;15,90000000000000;6,20000000000000;De 1 a 30 alunos;baixa
RJ;33035059;CIEP 298 MANUEL DUARTE;Estadual;Urbana;95;0;59;62,11;456,06;554,61;484,42;456,15;524,75;Grupo 3;41,3000000000000;83,05;9,40000000000000;0,70000000000000;Maior que 90 alunos;baixa
RJ;33035334;CE NEPHTALINA CARVALHO AVILA;Estadual;Urbana;20;0;19;95,00;457,31;501,69;456,49;441,11;457,89;Grupo 3;35,3000000000000;84,21;10,90000000000000;1,60000000000000;De 1 a 30 alunos;alta
RJ;33035466;CE THEODORICO FONSECA;Estadual;Urbana;183;0;141;77,05;479,96;561,74;510,18;471,13;541,28;Grupo 3;63,3000000000000;78,72;3,70000000000000;6,70000000000000;Maior que 90 alunos;media
RJ;33035474;COL SAGRADO CORACAO DE JESUS;Privada;Urbana;15;0;13;86,67;524,92;620,82;560,20;584,22;627,69;Grupo 6;70,0000000000000;84,62;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33035482;COL VALENCIANO SAO JOSE DE APLICACAO;Privada;Urbana;11;0;11;100,00;578,89;633,57;583,74;618,85;698,18;Grupo 5;68,4000000000000;90,91;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33035679;CE DOUTOR OSWALDO TERRA;Estadual;Urbana;34;0;31;91,18;495,01;569,40;523,05;504,05;573,55;Grupo 3;16,9000000000000;83,87;8,00000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33035962;CE PADRE SEBASTIAO DA SILVA PEREIRA;Estadual;Urbana;51;0;46;90,20;481,17;563,96;519,34;478,98;550,43;Grupo 4;50,0000000000000;82,61;1,70000000000000;1,20000000000000;De 31 a 60 alunos;alta
RJ;33035970;IE DEPUTADO LUIZ PINTO;Estadual;Urbana;102;0;85;83,33;477,15;570,11;520,90;473,19;570,59;Grupo 3;58,5000000000000;83,53;10,70000000000000;2,40000000000000;Maior que 90 alunos;media
RJ;33036071;CE ALFREDO GOMES;Estadual;Urbana;28;1;22;78,57;447,86;536,19;481,04;438,70;546,36;Grupo 3;72,7000000000000;90,91;5,40000000000000;5,40000000000000;De 1 a 30 alunos;media
RJ;33036659;COL JEAN PIAGET;Privada;Urbana;23;1;21;91,30;572,30;637,42;580,90;633,98;660,95;Grupo 5;63,8000000000000;61,90;7,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33036675;COLEGIO OSVALDO AFONSO;Privada;Urbana;11;0;11;100,00;518,90;594,19;551,79;562,05;712,73;Grupo 5;67,9000000000000;72,73;0,00000000000000;3,10000000000000;De 1 a 30 alunos;alta
RJ;33036691;CE CONDE PEREIRA CARNEIRO;Estadual;Urbana;102;1;86;84,31;472,89;567,74;513,52;490,67;515,81;Grupo 4;61,9000000000000;84,88;9,30000000000000;0,80000000000000;Maior que 90 alunos;media
RJ;33036713;CE HONORIO LIMA;Estadual;Urbana;82;1;58;70,73;461,57;545,73;502,03;447,89;509,66;Grupo 4;50,4000000000000;74,14;12,20000000000000;1,80000000000000;De 61 a 90 alunos;media
RJ;33037230;CE LEOPOLDO AMERICO M DE MELLO;Estadual;Urbana;97;0;72;74,23;456,39;555,79;516,13;488,63;557,22;Grupo 4;75,0000000000000;80,56;15,40000000000000;0,80000000000000;Maior que 90 alunos;media
RJ;33037337;CE ROBERTO MONTENEGRO;Estadual;Urbana;141;0;125;88,65;490,49;579,47;537,94;518,52;564,32;Grupo 4;71,2000000000000;77,60;10,10000000000000;0,20000000000000;Maior que 90 alunos;alta
RJ;33037515;CIEP 999 DOM PEDRO DE ALCANTARA BRAGANCA I IMPERADOR DO BRASIL;Estadual;Urbana;74;0;48;64,86;473,58;565,37;515,51;463,30;512,50;Grupo 3;72,1000000000000;75,00;12,30000000000000;0,00000000000000;De 61 a 90 alunos;baixa
RJ;33037965;CE ALMIRANTE ALVARO ALBERTO;Estadual;Urbana;121;3;101;83,47;477,77;563,09;510,78;504,88;544,55;Grupo 4;71,9000000000000;85,15;9,00000000000000;3,50000000000000;Maior que 90 alunos;media
RJ;33038023;CIEP 289 CECILIO BARBOSA DA PAIXAO;Estadual;Urbana;19;0;16;84,21;448,73;550,97;514,05;419,08;612,50;Grupo 2;44,4000000000000;93,75;0,00000000000000;0,00000000000000;De 1 a 30 alunos;media
RJ;33038228;CE PROFESSOR ARAGAO GOMES;Estadual;Urbana;83;0;45;54,22;457,84;554,98;500,77;426,92;520,89;Grupo 3;48,5000000000000;71,11;7,90000000000000;3,30000000000000;De 61 a 90 alunos;baixa
RJ;33038260;CE DOUTOR JOAO NERY;Estadual;Urbana;40;0;25;62,50;455,91;526,38;476,89;431,81;483,20;Grupo 3;45,9000000000000;84,00;8,20000000000000;6,60000000000000;De 31 a 60 alunos;baixa
RJ;33038473;CE DOUTOR ANTONIO FERNANDES;Estadual;Urbana;105;0;78;74,29;475,43;561,56;517,93;474,18;555,90;Grupo 3;63,3000000000000;79,49;21,80000000000000;0,00000000000000;Maior que 90 alunos;media
RJ;33038716;ESCOLA DO CENTRO DE ESTUDOS E PESQ EDUCACIONAIS;Privada;Urbana;18;0;16;88,89;579,07;660,64;596,46;583,46;818,75;Grupo 5;66,1000000000000;87,50;11,70000000000000;1,60000000000000;De 1 a 30 alunos;alta
RJ;33038791;CE ALVARO ALVIM;Estadual;Urbana;54;0;46;85,19;483,29;579,41;529,12;483,95;580,43;Grupo 3;64,6000000000000;93,48;6,90000000000000;0,40000000000000;De 31 a 60 alunos;media
RJ;33038880;CIEP 152 GARRINCHA ALEGRIA DO POVO;Estadual;Urbana;76;0;45;59,21;445,25;525,18;487,31;452,46;555,11;Grupo 3;58,3000000000000;71,11;17,70000000000000;8,90000000000000;De 61 a 90 alunos;baixa
RJ;33038910;COLEGIO CENECISTA PARACAMBI;Privada;Urbana;21;0;17;80,95;488,19;573,59;531,86;487,82;600,00;Grupo 5;57,5000000000000;64,71;2,40000000000000;0,00000000000000;De 1 a 30 alunos;media
RJ;33038929;CE PRESIDENTE RODRIGUES ALVES;Estadual;Urbana;175;0;110;62,86;460,20;541,06;493,60;453,03;532,55;Grupo 3;27,4000000000000;67,27;13,60000000000000;4,50000000000000;Maior que 90 alunos;baixa
RJ;33039151;INSTITUTO DE EDUCACAO AQUARELA;Privada;Urbana;14;0;13;92,86;518,52;603,26;557,76;561,52;618,46;Grupo 5;76,9000000000000;76,92;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33039186;CE EDMUNDO PERALTA BERNARDES;Estadual;Urbana;119;3;84;70,59;480,49;564,40;515,57;478,88;566,12;Grupo 3;73,4000000000000;84,52;17,70000000000000;3,00000000000000;Maior que 90 alunos;media
RJ;33039216;CE LIDDY MIGNONE;Estadual;Urbana;66;1;34;51,52;440,25;525,81;475,65;440,53;492,94;Grupo 3;63,2000000000000;91,18;13,00000000000000;7,90000000000000;De 61 a 90 alunos;baixa
RJ;33039402;CE RIBEIRO DE AVELLAR;Estadual;Urbana;59;0;51;86,44;456,72;541,98;466,79;464,13;513,33;Grupo 3;71,7000000000000;88,24;15,60000000000000;1,20000000000000;De 31 a 60 alunos;alta
RJ;33039542;COL DOS SANTOS ANJOS;Privada;Urbana;31;0;28;90,32;529,93;600,75;556,16;584,47;637,86;Grupo 5;54,7000000000000;78,57;6,60000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33039585;CE ANTONIO DE JESUS GOMES;Estadual;Rural;43;0;25;58,14;447,07;549,58;470,20;460,12;545,60;Grupo 3;70,6000000000000;80,00;6,70000000000000;2,90000000000000;De 31 a 60 alunos;baixa
RJ;33039976;ASVP COL SANTA ISABEL;Privada;Urbana;42;1;39;92,86;554,10;612,33;564,48;598,05;665,64;Grupo 5;63,6000000000000;94,87;6,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33040010;FENICE EMPREEND EDUC SC LTDA;Privada;Urbana;19;0;18;94,74;583,88;632,69;575,10;674,23;636,67;Grupo 6;56,4000000000000;77,78;5,50000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33040117;COL DE APLICACAO DA UCP;Privada;Urbana;32;0;32;100,00;532,28;635,51;574,68;571,33;656,25;Grupo 5;83,0000000000000;100,00;6,30000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33040125;CE DOM PEDRO II;Estadual;Urbana;444;4;291;65,54;469,89;562,66;518,54;467,85;556,48;Grupo 3;80,5000000000000;85,91;9,10000000000000;6,40000000000000;Maior que 90 alunos;baixa
RJ;33040141;CE PRINCESA ISABEL;Estadual;Urbana;145;2;116;80,00;463,15;551,15;500,35;473,39;521,72;Grupo 3;75,8000000000000;78,45;12,50000000000000;2,40000000000000;Maior que 90 alunos;media
RJ;33040150;CE RUI BARBOSA;Estadual;Urbana;311;1;242;77,81;472,73;563,44;516,39;477,80;551,90;Grupo 3;83,7000000000000;83,88;14,40000000000000;5,60000000000000;Maior que 90 alunos;media
RJ;33040400;CE CARDOSO FONTES;Estadual;Urbana;154;1;115;74,68;468,78;558,30;507,14;469,72;556,87;Grupo 3;67,6000000000000;73,91;7,10000000000000;9,10000000000000;Maior que 90 alunos;media
RJ;33040516;COLEGIO IPIRANGA;Privada;Urbana;44;0;41;93,18;682,95;693,65;636,72;814,38;822,93;Grupo 6;91,7000000000000;78,05;2,30000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33041130;INST SOCIAL SAO JOSE;Privada;Urbana;50;0;47;94,00;577,14;640,26;604,44;633,55;702,98;Grupo 6;68,6000000000000;68,09;3,90000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33041148;INSTITUTO NOSSA SENHORA DE LOURDES;Privada;Urbana;26;0;21;80,77;528,84;610,61;554,97;559,75;596,19;Grupo 4;93,5000000000000;71,43;4,40000000000000;0,00000000000000;De 1 a 30 alunos;media
RJ;33041172;LICEU MUN PREFEITO CORDOLINO AMBROSIO;Municipal;Urbana;203;1;158;77,83;492,94;582,32;536,97;478,19;606,58;Grupo 4;68,1000000000000;82,91;15,70000000000000;7,70000000000000;Maior que 90 alunos;media
RJ;33041210;CIEP 137 CECILIA MEIRELES;Estadual;Urbana;151;2;87;57,62;451,57;543,32;498,97;451,76;528,28;Grupo 3;85,4000000000000;78,16;14,60000000000000;7,20000000000000;Maior que 90 alunos;baixa
RJ;33041253;CE IRMA CECILIA JARDIM;Estadual;Urbana;199;0;131;65,83;457,56;555,84;500,51;457,69;537,71;Grupo 3;86,4000000000000;88,55;12,10000000000000;3,70000000000000;Maior que 90 alunos;baixa
RJ;33041326;EE DE ARARAS;Estadual;Rural;66;0;40;60,61;460,40;553,88;501,77;467,27;526,50;Grupo 3;83,9000000000000;77,50;11,80000000000000;3,10000000000000;De 61 a 90 alunos;baixa
RJ;33041563;INST PETROPOLITANO ADVENTISTA DE ENSINO;Privada;Rural;49;0;41;83,67;522,21;599,36;548,84;527,87;591,22;Grupo 5;78,0000000000000;46,34;8,00000000000000;0,60000000000000;De 31 a 60 alunos;media
RJ;33041580;SEMINARIO DIOCESANO N S DO AMOR DIVINO;Privada;Urbana;19;0;16;84,21;515,11;624,99;547,70;512,12;552,50;Grupo 4;61,5000000000000;56,25;24,40000000000000;0,00000000000000;De 1 a 30 alunos;media
RJ;33041601;CENTRO EDUCACIONAL DE ITAIPAVA;Privada;Urbana;24;0;16;66,67;512,24;569,24;524,76;516,86;606,25;Grupo 5;76,5000000000000;75,00;4,30000000000000;1,10000000000000;De 1 a 30 alunos;baixa
RJ;33041628;CIEP 472 CANDIDO PORTINARI;Estadual;Urbana;257;0;221;85,99;462,29;563,66;511,22;461,74;557,83;Grupo 3;83,9000000000000;81,45;10,70000000000000;2,00000000000000;Maior que 90 alunos;media
RJ;33041776;CE EMBAIXADOR JOSE BONIFACIO;Estadual;Urbana;150;0;97;64,67;452,72;545,95;487,04;446,72;524,54;Grupo 3;66,3000000000000;81,44;20,40000000000000;2,80000000000000;Maior que 90 alunos;baixa
RJ;33042039;COLEGIO CENECISTA VALE DO RIO PRETO;Privada;Urbana;20;1;14;70,00;509,95;616,64;531,52;558,86;618,57;Grupo 4;56,1000000000000;85,71;0,00000000000000;0,00000000000000;De 1 a 30 alunos;media
RJ;33042462;CENTRO EDUC SERRA DOS ORGAOS;Privada;Urbana;43;0;41;95,35;536,50;606,17;560,70;550,23;664,39;Grupo 5;77,7000000000000;82,93;11,10000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33042519;CE EDMUNDO BITTENCOURT;Estadual;Urbana;133;3;86;64,66;482,80;562,41;522,12;490,55;528,14;Grupo 4;78,4000000000000;89,53;12,90000000000000;4,60000000000000;Maior que 90 alunos;baixa
RJ;33042527;CE EUCLYDES DA CUNHA;Estadual;Urbana;264;5;155;58,71;474,78;568,74;521,33;480,68;566,32;Grupo 3;77,2000000000000;69,68;10,60000000000000;4,30000000000000;Maior que 90 alunos;baixa
RJ;33042543;CE PRESIDENTE BERNARDES;Estadual;Urbana;106;3;54;50,94;474,31;546,28;501,71;446,68;506,67;Grupo 3;69,1000000000000;74,07;8,70000000000000;2,10000000000000;Maior que 90 alunos;baixa
RJ;33042560;COL NS DO CARMO;Privada;Urbana;18;0;18;100,00;585,70;654,74;596,46;647,68;668,89;Grupo 5;87,2000000000000;88,89;1,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33042578;COL SAO PAULO;Privada;Urbana;73;0;72;98,63;610,66;658,53;611,06;703,39;729,72;Grupo 6;82,0000000000000;91,67;9,90000000000000;0,00000000000000;De 61 a 90 alunos;alta
RJ;33042683;CE FANY NISKIER;Estadual;Urbana;40;1;29;72,50;465,62;545,13;484,15;467,33;531,03;Grupo 4;53,3000000000000;79,31;5,30000000000000;0,00000000000000;De 31 a 60 alunos;media
RJ;33042705;CE HIGINO DA SILVEIRA;Estadual;Urbana;217;4;145;66,82;479,43;580,73;527,45;491,75;577,93;Grupo 3;83,7000000000000;55,17;13,30000000000000;4,10000000000000;Maior que 90 alunos;baixa
RJ;33042730;CE LIONS CLUB;Estadual;Urbana;68;0;40;58,82;468,09;555,84;495,69;458,35;508,50;Grupo 4;66,4000000000000;75,00;13,40000000000000;3,10000000000000;De 61 a 90 alunos;baixa
RJ;33043086;ESC GEORGE MARCH LTDA;Privada;Urbana;31;0;29;93,55;594,76;644,19;603,81;652,91;714,48;Grupo 6;78,5000000000000;93,10;5,50000000000000;0,00000000000000;De 31 a 60 alunos;alta
RJ;33043132;CIA JOSE FRANCISCO LIPPI;Estadual;Rural;240;5;157;65,42;471,30;564,40;506,58;481,45;549,04;Grupo 3;64,7000000000000;92,99;4,10000000000000;3,90000000000000;Maior que 90 alunos;baixa
RJ;33043523;CE MARIA ZULMIRA TORRES;Estadual;Urbana;144;3;100;69,44;473,30;565,38;512,75;473,20;550,00;Grupo 3;59,6000000000000;87,00;13,40000000000000;4,20000000000000;Maior que 90 alunos;media
RJ;33043558;C M PROF CARLOS BRANDAO;Municipal;Urbana;25;0;17;68,00;465,59;555,99;492,50;425,13;578,82;Grupo 3;73,5000000000000;70,59;28,30000000000000;12,10000000000000;De 1 a 30 alunos;media
RJ;33043612;CE QUINTINO BOCAIUVA;Estadual;Urbana;43;0;26;60,47;446,68;541,55;473,33;449,01;470,77;Grupo 3;57,0000000000000;61,54;27,40000000000000;0,00000000000000;De 31 a 60 alunos;baixa
RJ;33043655;CIEP 479 DOUTOR MARIO SIMAO ASSAF;Estadual;Urbana;32;0;23;71,88;486,04;556,81;500,74;487,57;552,17;Grupo 3;57,4000000000000;69,57;19,80000000000000;0,00000000000000;De 31 a 60 alunos;media
RJ;33043663;INST EDUC CHAVE DO SABER;Privada;Urbana;15;0;13;86,67;518,54;575,27;532,38;543,78;601,54;Grupo 4;66,7000000000000;84,62;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33043760;CE SOL NASCENTE;Estadual;Urbana;142;1;97;68,31;452,60;554,18;492,72;465,78;545,15;Grupo 3;49,4000000000000;93,81;12,50000000000000;0,20000000000000;Maior que 90 alunos;media
RJ;33043779;CE MARIA VERALBA FERRAZ;Estadual;Urbana;62;0;44;70,97;467,21;547,56;495,66;444,24;498,18;Grupo 3;66,9000000000000;70,45;10,20000000000000;0,00000000000000;De 61 a 90 alunos;media
RJ;33044147;CE SAO JOSE;Estadual;Rural;24;0;21;87,50;456,40;543,49;486,20;421,19;496,19;Grupo 3;64,5000000000000;76,19;19,50000000000000;1,20000000000000;De 1 a 30 alunos;alta
RJ;33044309;COLEGIO CENECISTA MONSENHOR ANTONIO DE SOUZA GENS;Privada;Urbana;33;0;27;81,82;547,64;626,07;580,20;564,43;677,04;Grupo 4;49,3000000000000;100,00;9,30000000000000;0,00000000000000;De 31 a 60 alunos;media
RJ;33044317;COLEGIO RIO BONITO;Privada;Urbana;23;0;21;91,30;547,90;642,11;563,16;545,98;663,81;Grupo 5;80,0000000000000;80,95;1,70000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33044325;CE JOSE MATOSO MAIA FORTE;Estadual;Urbana;38;0;33;86,84;470,38;573,71;510,78;504,57;530,30;Grupo 3;77,3000000000000;81,82;13,50000000000000;1,30000000000000;De 31 a 60 alunos;alta
RJ;33044384;CE BARAO DO RIO BRANCO;Estadual;Urbana;67;0;50;74,63;463,43;537,00;482,16;458,63;510,80;Grupo 3;79,1000000000000;80,00;12,20000000000000;3,80000000000000;De 61 a 90 alunos;media
RJ;33044473;CE PROFESSOR DYRCEU RODRIGUES DA COSTA;Estadual;Urbana;74;0;58;78,38;466,19;548,04;498,09;460,02;521,03;Grupo 3;58,6000000000000;77,59;12,80000000000000;1,10000000000000;De 61 a 90 alunos;media
RJ;33044899;CIEP 048 DJALMA MARANHAO;Estadual;Urbana;99;0;61;61,62;476,40;550,30;504,21;462,20;529,84;Grupo 3;60,1000000000000;62,30;12,90000000000000;3,80000000000000;Maior que 90 alunos;baixa
RJ;33044929;CE CLODOMIRO VASCONCELOS;Estadual;Urbana;324;0;199;61,42;459,34;542,83;492,16;453,74;538,39;Grupo 3;45,9000000000000;79,90;7,30000000000000;0,80000000000000;Maior que 90 alunos;baixa
RJ;33044953;CE PROFESSOR NEY CIDADE PALMEIRO;Estadual;Urbana;66;0;33;50,00;446,33;532,59;484,14;460,06;500,45;Grupo 3;35,7000000000000;66,67;16,80000000000000;7,40000000000000;De 61 a 90 alunos;baixa
RJ;33045062;CE JOSE MARIA DE BRITO;Estadual;Urbana;200;2;101;50,50;464,57;552,16;503,93;453,06;495,64;Grupo 3;64,7000000000000;63,37;8,60000000000000;1,90000000000000;Maior que 90 alunos;baixa
RJ;33045445;CIEP 156 DOUTOR ALBERT SABIN;Estadual;Urbana;272;2;182;66,91;450,32;532,18;480,32;446,79;510,00;Grupo 3;74,3000000000000;80,77;18,20000000000000;3,40000000000000;Maior que 90 alunos;baixa
RJ;33045496;CE PRESIDENTE DUTRA;Estadual;Urbana;138;0;98;71,01;450,47;538,81;486,89;447,19;511,63;Grupo 3;65,2000000000000;74,49;7,40000000000000;0,80000000000000;Maior que 90 alunos;media
RJ;33045500;COLEGIO FERNANDO COSTA;Privada;Rural;12;0;11;91,67;501,23;563,45;516,40;461,43;510,91;Grupo 5;80,8000000000000;72,73;14,60000000000000;0,00000000000000;De 1 a 30 alunos;alta
RJ;33045518;UFRRJ - COLEGIO TECNICO DA UFRRJ;Federal;Urbana;123;0;116;94,31;554,17;638,43;593,20;575,81;717,07;Grupo 4;79,8000000000000;96,55;8,82243231628707;3,77629565964761;Maior que 90 alunos;alta
RJ;33045542;CE ALICE DE SOUZA BRUNO;Estadual;Rural;41;0;25;60,98;455,81;550,22;514,01;457,74;520,00;Grupo 3;69,6000000000000;56,00;8,00000000000000;6,50000000000000;De 31 a 60 alunos;baixa
RJ;33045577;CE PROFESSOR WALDEMAR RAYTHE;Estadual;Rural;81;0;59;72,84;463,85;546,15;507,46;461,83;498,31;Grupo 3;70,2000000000000;64,41;8,00000000000000;3,90000000000000;De 61 a 90 alunos;media
RJ;33045844;CE JOAO PAULO II;Estadual;Urbana;136;1;74;54,41;462,85;541,24;491,86;458,41;509,73;Grupo 3;62,6000000000000;78,38;24,50000000000000;2,50000000000000;Maior que 90 alunos;baixa
RJ;33046174;CE MONTEBELLO BONDIM;Estadual;Urbana;110;0;67;60,91;450,17;529,29;483,70;448,60;496,42;Grupo 3;56,8000000000000;80,60;15,90000000000000;5,40000000000000;Maior que 90 alunos;baixa
RJ;33046387;CENTRO EDUC LIBANO BRASILEIRO;Privada;Urbana;36;0;18;50,00;453,07;543,07;497,79;462,02;524,44;Grupo 3;51,4000000000000;88,89;8,82243231628707;3,77629565964761;De 31 a 60 alunos;baixa
RJ;33046514;CIEP 178 JOAO SALDANHA;Estadual;Urbana;43;0;31;72,09;458,15;536,93;498,75;448,77;470,97;Grupo 3;52,3000000000000;74,19;13,70000000000000;6,00000000000000;De 31 a 60 alunos;media
RJ;33046522;CIEP 314 GALILEU GALILEI;Estadual;Urbana;111;0;56;50,45;428,31;513,88;469,31;426,94;479,64;Grupo 3;75,0000000000000;89,29;14,80000000000000;13,30000000000000;Maior que 90 alunos;baixa
RJ;33046530;CIEP 316 GENERAL LADARIO PEREIRA TELLES;Estadual;Urbana;107;0;70;65,42;441,27;520,17;471,70;450,65;508,86;Grupo 3;70,5000000000000;80,00;9,80000000000000;7,80000000000000;Maior que 90 alunos;baixa
RJ;33046549;CIEP 351 MINISTRO SALGADO FILHO;Estadual;Urbana;40;2;21;52,50;437,17;520,90;463,73;435,17;418,10;Grupo 3;47,5000000000000;85,71;14,10000000000000;1,50000000000000;De 31 a 60 alunos;baixa
RJ;33046573;CIEP 376 CLAUDIO COUTINHO;Estadual;Urbana;55;2;35;63,64;431,30;510,27;450,49;439,77;444,00;Grupo 3;70,2000000000000;88,57;13,90000000000000;0,00000000000000;De 31 a 60 alunos;baixa
RJ;33046654;CIEP 112 MONSENHOR SOLANO DANTAS MENEZES;Estadual;Urbana;224;1;126;56,25;454,74;525,01;478,04;451,63;498,89;Grupo 3;73,5000000000000;80,95;18,10000000000000;6,50000000000000;Maior que 90 alunos;baixa
RJ;33046751;CE BAIRRO NOVA AURORA;Estadual;Urbana;81;0;49;60,49;452,26;530,54;476,39;442,53;528,98;Grupo 4;68,6000000000000;85,71;15,40000000000000;0,00000000000000;De 61 a 90 alunos;baixa
RJ;33046786;CE PRESIDENTE KENNEDY;Estadual;Urbana;455;0;254;55,82;446,21;525,75;483,25;437,96;505,28;Grupo 3;82,4000000000000;68,90;18,10000000000000;5,40000000000000;Maior que 90 alunos;baixa
RJ;33046808;CE SARGENTO WOLFF;Estadual;Urbana;308;0;182;59,09;447,68;532,42;491,67;440,82;510,22;Grupo 3;66,4000000000000;71,43;14,90000000000000;1,00000000000000;Maior que 90 alunos;baixa
RJ;33046816;CE SANTA AMELIA;Estadual;Urbana;164;1;135;82,32;463,35;544,52;496,68;459,27;573,33;Grupo 3;69,8000000000000;77,78;2,10000000000000;1,50000000000000;Maior que 90 alunos;media
RJ;33047286;CIEP 210 MARIO ALVES DE SOUZA VIEIRA;Estadual;Urbana;41;0;21;51,22;437,93;539,32;487,63;445,16;526,67;Grupo 3;63,6000000000000;66,67;33,00000000000000;3,60000000000000;De 31 a 60 alunos;baixa
RJ;33047308;CE PAULINO BARBOSA;Estadual;Urbana;55;0;30;54,55;442,59;524,17;490,23;430,20;548,00;Grupo 3;45,1000000000000;80,00;14,60000000000000;0,90000000000000;De 31 a 60 alunos;baixa
RJ;33047324;CE SAO BERNARDO;Estadual;Urbana;82;0;48;58,54;457,10;537,45;493,73;455,75;511,25;Grupo 3;70,8000000000000;83,33;13,80000000000000;1,50000000000000;De 61 a 90 alunos;baixa
RJ;33047960;CIEP 380 JORACY CAMARGO;Estadual;Urbana;123;0;77;62,60;433,70;524,68;490,13;431,85;500,52;Grupo 3;41,9000000000000;90,91;6,80000000000000;7,90000000000000;Maior que 90 alunos;baixa
RJ;33047979;CIEP 398 MARIO LIMA;Estadual;Urbana;58;0;33;56,90;453,47;549,65;501,64;458,87;507,27;Grupo 4;75,5000000000000;66,67;27,80000000000000;10,20000000000000;De 31 a 60 alunos;baixa
RJ;33048185;COLEGIO DE APLICACAO PROF JOSE DE SOUZA HERDY - UNIDADE DUQUE DE CAXIAS;Privada;Urbana;47;0;36;76,60;531,67;613,38;557,26;559,03;672,22;Grupo 5;68,6000000000000;72,22;14,90000000000000;0,00000000000000;De 31 a 60 alunos;media
RJ;33048282;CIEP 087 CLEMENTINA DE JESUS;Estadual;Urbana;133;1;67;50,38;441,29;517,84;483,24;432,54;499,10;Grupo 3;74,7000000000000;77,61;19,70000000000000;3,80000000000000;Maior que 90 alunos;baixa
RJ;33048410;COLEGIO CASIMIRO DE ABREU;Privada;Urbana;20;0;14;70,00;469,20;548,61;502,38;467,44;540,00;Grupo 3;51,6000000000000;14,29;17,60000000000000;1,90000000000000;De 1 a 30 alunos;media
RJ;33048444;CE ALVARO NEGROMONTE;Estadual;Urbana;100;0;66;66,00;459,00;553,70;496,11;463,14;537,58;Grupo 3;73,3000000000000;80,30;17,50000000000000;3,60000000000000;Maior que 90 alunos;baixa
RJ;33048452;CE AURA BARRETO;Estadual;Urbana;107;2;58;54,21;451,16;539,54;490,63;451,78;486,21;Grupo 3;35,6000000000000;84,48;6,60000000000000;6,10000000000000;Maior que 90 alunos;baixa
RJ;33048460;CE DULCE PETRI;Estadual;Urbana;79;0;41;51,90;462,30;547,60;499,26;454,89;548,29;Grupo 3;46,9000000000000;87,80;7,40000000000000;0,80000000000000;De 61 a 90 alunos;baixa
RJ;33048479;CE DUQUE DE CAXIAS;Estadual;Urbana;265;4;153;57,74;453,72;539,02;494,06;439,19;536,99;Grupo 3;76,4000000000000;73,20;11,50000000000000;2,40000000000000;Maior que 90 alunos;baixa
